ImageIndex,identification_method,phylum,class,order,family,genus,species,sex,lifestage,caption,media_descriptor,image_file,copyright_institution,photographer,source
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.,juvenile,,head,Anterior,https://nematode.unl.edu/cactowyo2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.,juvenile,,tail,,https://nematode.unl.edu/cactowyo3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp-,juvenile,,anterior,,https://nematode.unl.edu/cactowyo4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.,juvenile,,tail,,https://nematode.unl.edu/cactowyo5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,,juvenile,,tail,,https://nematode.unl.edu/cactowyo6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,,male,,head,Anterior,https://nematode.unl.edu/caenor1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,,male,,tail,,https://nematode.unl.edu/caenor2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,,male,,bursa,,https://nematode.unl.edu/caenor3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,,juvenile,,head,Anterior,https://nematode.unl.edu/caenor4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Cactodera,,juvenile,,tail,,https://nematode.unl.edu/caenor5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus cylindricaudatus,female,,body,,https://nematode.unl.edu/calicy1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus 2cylindricaudatus,female,,anterior,,https://nematode.unl.edu/calicy2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus cylindricaudatus,female,,ovaries,,https://nematode.unl.edu/calicy3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus egeahisaicittes,female,,tail,,https://nematode.unl.edu/calicy4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Nordiidae,Californidorus,,female,,anterior,,https://nematode.unl.edu/calicy5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus 2cylindricaudatus,female,,vulva,,https://nematode.unl.edu/calicy6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus 7cylindricaudatus,female,,tail,,https://nematode.unl.edu/calicy7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,,female,,body,,https://nematode.unl.edu/calodo1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus sp.,female,,anterior,,https://nematode.unl.edu/calodo2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus sp.,female,,head,Anterior,https://nematode.unl.edu/calodo3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus uy),female,,head,Anterior,https://nematode.unl.edu/calodo4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,,female,,amphid,Anterior,https://nematode.unl.edu/calodo5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,,female,,basal pharynx,,https://nematode.unl.edu/calodo6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,,female,,vulva,,https://nematode.unl.edu/calodo7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus sp.,female,,tail tip,,https://nematode.unl.edu/calodo8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,head,Anterior,https://nematode.unl.edu/camde1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,,female,,basal esophagus,,https://nematode.unl.edu/camde10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,vulva,,https://nematode.unl.edu/camde11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,,female,,anus,,https://nematode.unl.edu/camde12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,head,Anterior,https://nematode.unl.edu/camde13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,anterior esophagus,,https://nematode.unl.edu/camde14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,body,,https://nematode.unl.edu/camde2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,,female,,head,Anterior,https://nematode.unl.edu/camde3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,tail,,https://nematode.unl.edu/camde4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,,female,,body,,https://nematode.unl.edu/camde5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,,female,,anterior,,https://nematode.unl.edu/camde6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,,female,,vulva,,https://nematode.unl.edu/camde7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,tail,,https://nematode.unl.edu/camde8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,lips,,https://nematode.unl.edu/camde9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,,,compare,,https://nematode.unl.edu/camdecmp.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,juvenile,,tail,,https://nematode.unl.edu/campde1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,head,Anterior,https://nematode.unl.edu/campde10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,,female,,basal esophagus,,https://nematode.unl.edu/campde11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Ãƒâ€šÃ‚Â© Peter,female,,vulva,,https://nematode.unl.edu/campde12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,juvenile,,anterior,,https://nematode.unl.edu/campde2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,juvenile,,basal esophagus,,https://nematode.unl.edu/campde3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,juvenile,,head,Anterior,https://nematode.unl.edu/campde4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,juvenile,,head,Anterior,https://nematode.unl.edu/campde5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,juvenile,,tail,,https://nematode.unl.edu/campde6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,tail,,https://nematode.unl.edu/campde7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,vulva,,https://nematode.unl.edu/campde8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans,female,,anterior,,https://nematode.unl.edu/campde9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Tylencholaimidae,Capilonchus,Capilonchus sp.,female,,body,,https://nematode.unl.edu/capilo1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Tylencholaimidae,Capilonchus,Capilonchus sp.,female,,anterior,,https://nematode.unl.edu/capilo2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Tylencholaimidae,Capilonchus,Capilonchus sp.,female,,vulva,,https://nematode.unl.edu/capilo3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Tylencholaimidae,Capilonchus,Capilonchus ap:,female,,tail,,https://nematode.unl.edu/capilo4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Tylencholaimidae,Capilonchus,Capilonchus sp.,female,,head,Anterior,https://nematode.unl.edu/capilo5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,,female,,head,Anterior,https://nematode.unl.edu/carcharolaimus_head2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,body,,https://nematode.unl.edu/carter1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,head,Anterior,https://nematode.unl.edu/carter2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,basal esophagus,,https://nematode.unl.edu/carter3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,vulva,,https://nematode.unl.edu/carter4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,tail,,https://nematode.unl.edu/carter5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,anterior,,https://nematode.unl.edu/cater1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,amphid,Anterior,https://nematode.unl.edu/cater10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,ovaries,,https://nematode.unl.edu/cater2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,tail,,https://nematode.unl.edu/cater3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,lips,,https://nematode.unl.edu/cater4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,,female,,DO,,https://nematode.unl.edu/cater5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus teres,female,,DN,,https://nematode.unl.edu/cater6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,Carcharolaimus,female,,VS LO,,https://nematode.unl.edu/cater7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,,female,,VS LO,,https://nematode.unl.edu/cater8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Enoplea,Dorylaimida,Qudsianematidae,Carcharolaimus,,female,,cardia,,https://nematode.unl.edu/cater9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,female,,body,,https://nematode.unl.edu/cepha1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,male,,head,Anterior,https://nematode.unl.edu/cepha10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,juvenile,,head,Anterior,https://nematode.unl.edu/cepha11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,juvenile,,tail,,https://nematode.unl.edu/cepha12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,female,,tail,,https://nematode.unl.edu/cepha13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,female,,head,Anterior,https://nematode.unl.edu/cepha14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,female,,vulva,,https://nematode.unl.edu/cepha15.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus Ãƒâ€šÃ‚Â«,female,,tail,,https://nematode.unl.edu/cepha16.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus sp.,female,,head,Anterior,https://nematode.unl.edu/cepha17.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus sp.,female,,vulva,,https://nematode.unl.edu/cepha18.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus sp.,female,,vulva,,https://nematode.unl.edu/cepha19.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,,female,,head,Anterior,https://nematode.unl.edu/cepha2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,female,,vulva,,https://nematode.unl.edu/cepha3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,female,,tail,,https://nematode.unl.edu/cepha4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,male,,head,Anterior,https://nematode.unl.edu/cepha5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus e,male,,tail,,https://nematode.unl.edu/cepha6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,male,,tail tip,,https://nematode.unl.edu/cepha7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,male,,spicules,,https://nematode.unl.edu/cepha8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,male,,lateral field,,https://nematode.unl.edu/cepha9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus sp.,female,,body,,https://nematode.unl.edu/cephal1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,?Cephalobus sp.,female,,vulva,,https://nematode.unl.edu/cephal10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus sp.,female,,head,Anterior,https://nematode.unl.edu/cephal2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus Sp.,female,,vulva,,https://nematode.unl.edu/cephal3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus sp.,female,,tail,,https://nematode.unl.edu/cephal4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,*Cephalobus 3,female,,body,,https://nematode.unl.edu/cephal5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus op.,female,,anterior,,https://nematode.unl.edu/cephal6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,,female,,vulva,,https://nematode.unl.edu/cephal7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,,female,,tail,,https://nematode.unl.edu/cephal8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,2Cephalobus sp.,female,,head,Anterior,https://nematode.unl.edu/cephal9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cephalobus,Cephalobus sp.,juvenile,,head,Anterior,https://nematode.unl.edu/cephas1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,Cervidellus serricephalus,juvenile,,probalae,,https://nematode.unl.edu/cerser1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,Cervidellus serricephalus,juvenile,,head,Anterior,https://nematode.unl.edu/cerser2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,Cervidellus se,juvenile,,tail,,https://nematode.unl.edu/cerser3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,,female,,body,,https://nematode.unl.edu/cervid1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,Cervidellus sp.,female,,tail,,https://nematode.unl.edu/cervid2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,Cervidellus sp.,female,,vulva,,https://nematode.unl.edu/cervid3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,,female,,tail,,https://nematode.unl.edu/cervid4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,Cervidellus serricephalus,female,,head,Anterior,https://nematode.unl.edu/cserri1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Cervidellus,Cervidellus ae,female,,tail,,https://nematode.unl.edu/cserri2.jpg,University of Nebraska,,https://nematode.unl.edu
